"","baseMean","log2FoldChange","lfcSE","svalue"
"YKR072C",2539.16663995684,0.277339942006605,0.0497045196188795,0.463523152099445
"YKR073C",79.414851986241,-0.375242372732801,0.144109439980484,0.198296920889714
"tK(UUU)K",3.74766449481974,2.32405501183743,0.728524909568854,0.000470512915482901
"YKR074W",589.540540873622,-0.307249588280867,0.133242203016563,0.268583624755501
"YKR075C",957.323987004785,0.0343853798761015,0.0940322247670887,0.478652892459899
"YKR076W",865.261243764813,0.262056651853223,0.132511927555421,0.303666975861624
"YKR077W",980.420284604002,-0.827338591707222,0.1027056134513,4.35151840517157e-05
"YKR078W",454.76870801903,-0.682894988375466,0.0731400738946279,0.000474108912509811
"YKR079C",909.655611097267,-0.595637668319236,0.120576069264506,0.0279789478079049
"YKR080W",829.599644611428,1.7201885147624,0.195487328741189,9.30263011667889e-12
"YKR081C",2492.90284474962,-0.671016890064463,0.189912478269018,0.0223046754438213
"YKR082W",1291.53341122771,-0.276838461196915,0.0776282336646561,0.387025634495146
"YKR083C",281.976027589882,-1.30582970385497,0.0897597747631121,0
"YKR084C",1597.46901808317,-0.620291447158154,0.0464647267635769,0.000366828284154883
"YKR085C",526.508762450641,-0.421934278091738,0.101935091240043,0.184092398397817
"YKR086W",1095.71691527752,-0.415931475805093,0.0450956347580905,0.308691836187938
"YKR087C",463.934476232956,-0.252100729997427,0.0887628977560544,0.382899620963955
"YKR088C",600.60902770203,-0.30187446080379,0.0576049811918211,0.42338782277208
"YKR089C",1614.48633221095,-0.0421116937836847,0.0766172215534816,0.504283361001886
"YKR090W",835.00727419916,0.82836629956477,0.060389067064313,1.2329021037221e-09
"YKR091W",3823.30217309015,-1.73820420884075,0.103090074651718,0
"YKR092C",2486.42551255989,-0.0855450115725758,0.14130940962633,0.391575751614064
"YKR093W",1885.46886774749,-0.898451426089065,0.171140807598733,0.000786143089897999
"YKR094C",3811.08894567116,0.842549028305229,0.187974908665988,0.00352405345332538
"YKR095W",4557.36407632833,-0.221729371004966,0.0588936929393659,0.471915547136343
"YKR095W-A",384.435774471547,-0.314468662382992,0.121280416527286,0.27634680262757
"YKR096W",1988.03270803091,-0.697864392968632,0.0697736244751236,0.00016240597422416
"YKR097W",187.946775399815,1.16443423614426,0.0997746643737783,4.67902767412484e-13
"YKR098C",524.052403045986,0.689101778528073,0.0992671862538628,0.00274475967593826
"YKR099W",1005.17911083863,0.0836663509368844,0.119958785753996,0.42466904120173
"YKR100C",1083.8606290558,-0.176659203315679,0.0592680299446282,0.492621345838692
"YKR101W",272.891132651098,0.237749417354754,0.0700192545210235,0.437584905733859
"YKR102W",557.832445704614,-0.94787379969525,0.107495667627437,8.94678776345565e-07
"YKR103W",206.315798068988,-0.696891551827376,0.107678605520022,0.00344495321545745
"YKR104W",70.3199776959611,-0.550837341254708,0.160194187930582,0.0582820246023354
"YKR105C",171.391601597781,-0.719089726374911,0.0955259449406762,0.000913152741094886
"YKR106W",93.9869266909177,-0.00345142580616798,0.239871631910623,0.327770885849172
"YEL077C",1718.59376831285,1.25744966707543,0.128432932378034,7.74685318576284e-11
"YEL076C-A",1.6341348948917,0.352199433543951,0.567308970042109,0.11767083467866
"YEL076C",11.374947785408,0.785852004758175,0.340771753994719,0.0250784136715076
"YEL075W-A",7.16364947106339,-0.350553559960987,0.393363305710758,0.13192369544167
"YEL075C",2.3837160830184,0.254159333395259,0.540826978521474,0.140013330832608
"YEL074W",20.4435797689745,1.72538107820096,0.308598770380737,2.05591325249472e-06
"YEL073C",212.332863433792,1.87956495351892,0.178100844386134,1.56547648290483e-16
"YEL072W",347.68547112797,1.91259630562451,0.280822291579369,1.09252346395549e-08
"YEL071W",4853.66726127993,-0.152469466018897,0.131468904690134,0.373863492819627
"YEL070W",353.336954077381,-2.41654378669229,0.160176641802719,0
"YEL069C",130.202811071765,-1.74924611032278,0.122301962310485,0
"YEL068C",295.300170296795,-0.271199801933462,0.093669428647404,0.357025588901971
"YEL067C",148.665644650192,1.18167371215587,0.223023339898051,6.3326920927285e-05
"YEL066W",820.696097044399,0.0574900514811319,0.116283118237715,0.439917402468904
"YEL065W",407.225657742389,0.553319127966358,0.183415923748469,0.0611216826434676
"YEL064C",205.889078861509,0.27185563749005,0.129501829311106,0.299494773922004
"YEL063C",2746.41408047329,1.66933388002097,0.107273134823608,5.98649668612451e-30
"YEL062W",428.043353655321,-0.253066077960416,0.0931933694348358,0.374114287294434
"YEL061C",694.617873629646,0.00272319377657809,0.0914410632641724,0.492123509081137
"YEL060C",37248.7715388622,1.59625596249951,0.146199933401728,1.09002905748703e-15
"YEL059C-A",352.995360678947,-0.0282065898632443,0.10155065004175,0.469117158462177
"YEL059W",174.377241223938,-0.119049903120396,0.187415462507247,0.323789772386504
"YEL058W",8166.47976890776,0.846160826149576,0.0544725196062714,4.97896398171339e-12
"YEL057C",97.2793277417727,-0.902236187663488,0.145716155722641,0.000221516717717398
"YEL056W",921.325658365894,-0.819626033439195,0.0579548564051252,7.57514536303986e-10
"YEL055C",2089.59947484733,0.236579115953144,0.119728257483696,0.338124391459808
"snR80",12.5450490229023,0.530845674530264,0.512483324576612,0.0819151208284835
"YEL054C",1116.77785422326,1.02679397949847,0.213010989922699,0.000515309272900273
"YEL053W-A",5.07801807640709,1.64841070556858,0.533583632471932,0.00146191567386819
"YEL053C",640.531779928101,-0.40131837480202,0.0928218330510503,0.227099311776206
"YEL052W",1356.56110325802,0.0462978494107496,0.0468918805638305,0.532982745358498
"YEL051W",2564.46432422796,-0.777462446222249,0.046798119751261,6.76913273978225e-11
"YEL050W-A",29.4079951374318,0.183044341807018,0.19842328772771,0.283744606658407
"YEL050C",1435.14914667312,-0.219828116282109,0.131614920509763,0.332277902297759
"snR67",32.6581828920018,-1.01584279047799,0.261866086600758,0.00227886575843638
"snR53",1.41801227548489,1.8178662058058,1.29561099918036,0.01792482159356
"tG(GCC)E",1.87621174747172,1.94101066118639,1.10250357522667,0.0108969407375082
"YEL049W",95.1660022516812,-0.242036195738394,0.117065363916748,0.33853885817706
"YEL048C",118.595421170677,0.285767122939392,0.120965160336679,0.300839784072607
"YEL047C",1473.75059915466,0.902681975635625,0.0992175739196307,1.51432654783503e-06
"YEL046C",5669.41605168422,1.37598364578416,0.0977076293812167,3.6426214195692e-21
"YEL045C",210.081261599658,-1.70686679532461,0.145703736040605,3.81304969807129e-18
"YEL044W",1081.85846768903,0.340635582898215,0.0423548134049223,0.438195247342489
"YEL043W",1673.07795037034,-0.668985610892621,0.0434420873295046,2.86487563435064e-06
"YEL042W",2230.30196221237,-0.12126531995583,0.0902445490627814,0.455051093737127
"YEL041W",292.871778587636,1.17311251947767,0.0975498581019614,8.53905104019023e-14
"YEL040W",8901.37083963624,-0.978034380964462,0.091968832813724,4.0757183315282e-09
"YEL039C",1289.22832474016,-2.8574091782745,0.160698965175652,0
"YEL038W",1339.59868223817,-0.672717894009846,0.0733057643134519,0.000732575721873424
"YEL037C",5397.93115489436,-0.863633214267751,0.0374748213920059,0
"YEL036C",2516.05729153012,0.50419746089785,0.0583288961776166,0.0806098390802219
"YEL035C",38.5713653993154,1.56256725399266,0.247366399089545,4.88165632511428e-07
"YEL034C-A",532.437539932566,-0.250314314863835,0.103721060487329,0.353718534530284
"YEL033W",174.299700000379,0.0273873435905225,0.177825107733255,0.37461531526958
"YEL032W",2131.02186339729,0.870294803347925,0.0575549936101514,3.4214524328518e-12
"YEL031W",3821.82223528588,-0.00571199746759986,0.0687082185991866,0.520508762796668
"YEL030C-A",1.89966166465261,0.262750098259531,0.541699582805867,0.138759230793736
"YEL030W",339.273582646424,-0.206353732140372,0.146541390516763,0.32034689429387
"YEL029C",332.16946820626,0.135604164257081,0.07823055266316,0.469751641724248
"YEL028W",53.3826465514049,-0.0174834615916366,0.163114297102866,0.393472063949708
"tM(CAU)E",3.26236405793383,1.5194535797533,0.734968299639042,0.00893646095618936
"YEL027W",6502.21821906021,0.0795928834756672,0.0586707684019995,0.520286570379058
"YEL026W",2216.76382742497,0.220976786457416,0.17860747614889,0.279747024271249
"YEL025C",740.458190667456,0.111488465119126,0.0509043800683571,0.524473320568675
"YEL024W",1954.36103216361,0.247324655626689,0.0998436059333602,0.36496859109653
"YEL023C",428.971174773934,-0.362080079147696,0.0937437061647846,0.27091903954348
"YEL022W",1333.58883637462,-0.39236382674861,0.0786292126452692,0.260614788489617
"YEL021W",7106.90803198397,-1.71069984469235,0.0518429253495364,0
"YEL020C-B",5.48608814137927,0.521273391399506,0.39860769929429,0.0827016802160085
"YEL020W-A",164.99962139068,-0.469759983713154,0.17808013801618,0.106261866120317
"RPR1",413.857509614601,1.68442435907766,0.237737152531706,1.55054225172032e-08
"YEL020C",888.22863790426,-0.916630249003463,0.0817776358004752,7.3736447846986e-09
"YEL019C",144.983772036947,-0.398530640213292,0.0994767691566921,0.220884464933669
"YEL018W",191.882016093423,-0.40501761188711,0.0996519918439609,0.211774976955469
"YEL017C-A",1909.42801993107,0.787505437890675,0.13090110974894,0.00125279625354438
"YEL017W",332.46727847038,2.38663777194962,0.0914853074089322,6.98657748568337e-97
"YEL016C",448.495671733124,-0.0489167888543809,0.0674404900464842,0.514891480261527
"YEL015W",1671.79772051144,-0.141302119943445,0.0646196900453044,0.495178032727225
"YEL014C",68.1451488154769,-0.112621771578443,0.151471442488049,0.368299032501293
"YEL013W",1369.96848192097,0.477336626681733,0.0492249449548324,0.140798714835956
"YEL012W",638.443675501499,0.149290136583154,0.116937723923193,0.396763114916348
"YEL011W",1885.25611450606,-1.31963014454693,0.124928816105103,1.06256767178287e-12
"tK(CUU)E1",2.75403605261031,1.83830971009794,0.87327472653066,0.00642710788108234
"YEL010W",1.03569757280455,-0.0644987344824732,0.517415555617932,0.194423686932151
"YEL009C-A",1.84396457342679,-0.0325977856673358,0.469436873272381,0.218330222398524
"YEL009C",7514.1409842897,-0.473528698384575,0.106571692894872,0.116485194382718
"YEL008W",28.1424779951782,-0.808038643691998,0.23142427856066,0.0103648868548137
"YEL007W",1311.98550836904,-0.705278123355412,0.0595690043702747,1.38258226305889e-05
"YEL006W",500.772852176785,0.598004514709008,0.0925271141239096,0.0166187105617053
"YEL005C",308.129987994333,-0.719518899659588,0.0799027921116639,0.000230556842115679
"YEL004W",229.997629313189,0.0993755952156271,0.110377041841622,0.431824057028128
"YEL003W",472.236313389117,-0.335189666920273,0.115488813720428,0.267492489519313
"YEL002C",1851.1304580372,-0.275803804724707,0.0365512023518174,0.507428272267592
"YEL001C",1698.76224224826,-0.830017930291434,0.049342138634723,3.71832465228642e-13
"YER001W",2319.61482037127,0.599433818548584,0.132224065266365,0.0300289587261503
"YER002W",3741.65932441635,-0.0784161991113796,0.136487055973568,0.402784033347537
"YER003C",3069.10161065404,-0.205109847646938,0.0553815642021204,0.488947714241156
"YER004W",3959.96297894717,-0.74207098762705,0.0676750939957813,8.8719611539035e-06
"YER005W",816.036898049464,0.902586599639914,0.0725001699852389,6.33275740835042e-10
"YER006W",3932.01618923882,-0.332376273550382,0.209427160887298,0.189090526253998
"YER006C-A",2.19896522935972,3.19702994843439,1.5501940828437,0.00423257074676419
"YER007W",97.2576129735506,1.12455130600567,0.126365002588265,2.06072278013259e-08
"YER007C-A",1239.76123780027,0.0135275978583943,0.125514749416558,0.443130711049471
"snR14",38.3207167258353,0.374689754459833,0.414967394203718,0.122463536468148
"YER008C",3715.28017960443,-0.177410163981024,0.0748942023796156,0.458377369839802
"YER009W",1647.13612435305,-0.826463833095856,0.1368557416021,0.000673200287284488
"YER010C",640.929496864898,-0.290247193933546,0.0840660911557135,0.36147486035553
"YER011W",587.229509502161,-3.57466388567593,0.22872333276614,0
"tE(UUC)E1",2.00835664337193,-0.485526437936639,0.648587786852892,0.0892395461286581
"YER012W",3177.25761106316,-1.16209138811011,0.0860220802863242,1.99674286337081e-16
"YER013W",1554.1888225917,-0.222237426711566,0.0650902950938874,0.456481627266845
"YER014W",847.577762870704,-0.651286148424045,0.0933256031300192,0.00529191625984433
"YER015W",472.901971894511,-0.447693792117798,0.113346821265524,0.140955815691483
"YER016W",1582.74452967869,0.266905527999973,0.0593951335864303,0.445021270518316
"YER017C",3235.85647688344,0.251067758544908,0.0387819780162511,0.511687933433296
"YER018C",649.028565534231,2.40065692237334,0.124266412607429,4.27054721327483e-55
"YER019W",1746.7776378985,1.67455458038392,0.0767440371834645,2.23858543712138e-55
"YER019C-A",2212.60552123577,0.126869690529304,0.126404747045934,0.392999060475947
"YER020W",3392.31138172314,0.0120015045808821,0.104331156989307,0.470474911064993
"YER021W",4515.72857323043,-1.12716609954404,0.0827761119764267,4.6118358418638e-16
"YER022W",752.614002276143,0.170567636362142,0.0627159979844756,0.487514069391598
"YER023W",3631.125356923,0.0821927824339143,0.0721331707803033,0.500937691910623
"YER024W",833.797399491667,0.792053941756211,0.10702243607531,0.000245595529113663
"YER025W",5577.69394060587,-0.108262272657708,0.113407882618241,0.424242595154806
"tH(GUG)E1",3.10239546324328,2.24572937617924,0.807898433040913,0.0014140031585566
"YER026C",4064.91378516978,1.32316345251937,0.178655402395996,1.08783713035255e-07
"YER027C",1024.78959584609,-0.129567676825058,0.0559925147639319,0.51436047797254
"YER028C",243.723573197003,1.53770441449763,0.159267128470471,1.4977387608006e-12
"YER029C",1177.7065022874,0.238506569047425,0.0817573969434896,0.409922715828479
"YER030W",2278.86388473733,-0.749843278452762,0.0509305648659964,2.56914556249838e-08
"YER031C",2527.51800885454,-0.247412122034061,0.0889564310404748,0.38533299429649
"YER032W",609.559284067608,0.216294569436655,0.111057624858339,0.367788828744116
"YER033C",993.937918351947,-0.927482547263025,0.0684510956031634,8.62086263838427e-12
"YER034W",793.538390591062,0.738144019234253,0.0838899528512777,0.000158041389671921
"YER035W",889.803673614274,0.619774373469045,0.0923125437818451,0.0109750143929021
"YER036C",6167.21022920554,0.599649382697949,0.0912947556785961,0.0156476474132649
"YER037W",464.510550886873,1.99721184749155,0.105669490678524,7.65537060571723e-48
"YER038C",153.526806621258,0.982878859274234,0.0954403087232357,9.57844761849527e-09
"YER039C",83.1238618108468,1.83348304703894,0.216869664104193,1.9971011358259e-11
"YER039C-A",103.055499964753,2.17247152065087,0.222648201225096,9.491795093578e-16
"YER040W",942.90504564994,0.251769057298657,0.0811305402585021,0.400135463552534
"YER041W",291.812224166952,0.167514177864134,0.108514555168471,0.400713200584505
"YER042W",1265.60906222101,1.18070898500496,0.340817849169397,0.00218613156668318
"YER043C",16890.375966745,1.13051221545842,0.216280247980735,0.00011615379958673
"YER044C",1738.09742941866,-1.18851827057656,0.0794016587937904,0
"YER044C-A",61.946024041027,0.420748235727313,0.16650403383105,0.143000955933426
"YER045C",1265.97361447043,-0.116754913649273,0.0450936032448313,0.533052962958054
"YER046W",199.577394834142,1.39246712183015,0.105344254182337,3.02260657442064e-19
"YER047C",999.694717112958,0.105563739250234,0.0563090175707049,0.519246943751398
"YER048C",3915.29113558427,-0.73622390029287,0.0488268223619056,3.7689533283732e-08
"tQ(UUG)E1",1.7937534312687,0.856400425242082,0.864785974734914,0.0498550421275333
"YER048W-A",668.621499467857,0.249460885495108,0.0540174310415536,0.468844772050142
"YER049W",2855.3311842648,-0.440787408159778,0.0796761075398984,0.181027369858978
"YER050C",1193.76124421194,-1.13377191257305,0.107414145400652,7.48361151480418e-11
"YER051W",217.159208428211,0.814370535534881,0.0844065022310423,5.27865571097046e-06
"YER052C",2557.42486263673,0.483282462294594,0.115261616300241,0.102507434136831
"YER053C",1886.7678995079,0.16620366198028,0.0676705831715195,0.477864035612845
"YER053C-A",615.159335411744,-3.01658304942934,0.166017702936082,0
"YER054C",490.683166291043,-0.481065634383042,0.134326385828538,0.101788154809912
"YER055C",2795.85503721186,0.268760152167141,0.0419900870238883,0.493614097119122
"YER056C",3827.26604700418,1.13813180596604,0.0736826498844013,2.55009260597884e-20
"YER056C-A",3735.81607893215,1.1668869654363,0.159338534868135,8.41940747374723e-07
"YER057C",1538.58817824628,0.0551164966238519,0.0805551110602725,0.493861678223544
"YER058W",444.341668305717,-0.152036264663542,0.081152934204486,0.457431153907965
"YER059W",487.518268828228,0.429694976910027,0.0783857671984388,0.204403402819166
"YER060W",824.246494718245,0.589359233168644,0.0700676067961844,0.0111747702208743
"YER060W-A",346.395084810558,0.750701289821702,0.123372059190545,0.00195727174653544
"YER061C",739.942613387557,-0.246210377456859,0.0960862227959042,0.373738032326272
"YER062C",3418.06427907525,0.255026169713249,0.0674603025474743,0.432135650315721
"YER063W",1501.61424387564,0.159719986649888,0.0470576303141371,0.520952530716337
"YER064C",1109.92245194279,-0.323784873331421,0.113005966722432,0.279284467428626
"YER065C",1062.76525768454,0.922608188074316,0.080153565833202,3.34977622197471e-09
"tS(UGA)E",3.90028628134364,0.96953486412042,0.621015362548836,0.0296407495528488
"YER066W",84.8998962641066,0.0263965639892419,0.188743423862348,0.3622543478522
"YER066C-A",58.8571055652353,-0.801440917317478,0.157793576558564,0.00267689509186237
"YER067W",232.931076029319,-4.38590701153993,0.218794118774921,0
"YER067C-A",0.978365481991843,0.0441532629492925,0.547998444253754,0.192646885812634
"YER068W",1496.85239237413,0.323013357540504,0.041414643049727,0.456671798272019
"YER068C-A",3.9706984890949,1.06996241368775,0.62430462216194,0.0217068032537974
"YER069W",4736.19432640267,2.63879594999248,0.256395205938389,7.02967735132838e-19
"YER070W",5232.29252139555,0.253246549298307,0.142145541836184,0.297395761850526
"YER071C",299.36197826952,-0.418691248204019,0.0823620735190351,0.216733259082963
"YER072W",2247.64858460544,-0.0421742143006538,0.0889625784109955,0.484708024514156
"YER073W",3316.93894721004,1.41861066873889,0.152851709262606,4.28079693790386e-11
"YER074W",7504.63569407761,0.513292995418737,0.19902344716892,0.0812612444000128
"YER074W-A",583.081439199645,-0.0120804185476647,0.0710899564882747,0.517379216260152
"YER075C",502.589209729508,0.655451432233075,0.0552830086388969,0.000174434460697088
"tA(UGC)E",2.35997308047582,2.4675966725528,1.03146163585385,0.00273112505407075
"YER076C",188.562185116357,-0.332414898614904,0.118744739632739,0.265621948528075
"YER076W-A",19.0967015789478,-0.379717182499555,0.255652660226841,0.142056639034172
"YER077C",1027.49348269601,1.06254060752941,0.105257712617031,2.0477751248647e-09
"YER078C",826.260207378137,-0.55618523677083,0.0619990162448207,0.0221043315152163
"YER078W-A",14.4354966219316,0.118948055872322,0.246675232934082,0.277430137062194
"YER079W",785.91009729374,-1.18353346625132,0.157530576564339,3.5136214253728e-07
"YER079C-A",1.34555061658454,0.0578043355816726,0.497148744983141,0.202478235274614
"YER080W",2433.20602549622,-0.97018115490379,0.0398040491413464,0
"SRG1",372.635032344954,-2.63869983878307,0.107438837358252,0
"YER081W",3469.95701317516,1.25427153226186,0.0964812484971541,8.63153514987052e-17
"YER082C",4052.95359483974,-0.548316331038948,0.132699190440065,0.0538559695930793
"YER083C",2400.65183420024,-0.39549759546461,0.0499653766559469,0.329748138477859
"YER084W",61.1054528583335,-0.969735022080688,0.142062170026895,2.65716132038939e-05
"YER086W",2696.90228315618,1.39123806492213,0.0830260858080848,4.255664034733e-29
"YER087W",320.047880761776,0.32371705613259,0.0832272691489488,0.331576606554011
"YER087C-A",6.95931192607398,3.23567920282339,0.63526023039775,4.24736645676065e-07
"YER087C-B",1402.75147896138,-0.0400075365577925,0.0619373958365093,0.52271941856985
"YER088C",3028.6271746084,0.946129736140327,0.0894865424633523,1.44444659411215e-08
"YER088C-A",244.497840079174,4.26685440651909,0.161758705070795,1.85498604470475e-122
"YER088W-B",1.85300189582049,3.38844908161181,1.47453972525113,0.00233979207771625
"YER089C",2330.12390004491,1.14459878753937,0.047584254223253,2.07091288400976e-44
"YER090W",4213.31296263164,-0.802109916088797,0.156269467305572,0.00251724556333984
"YER091C",40698.0626449187,3.59379593577664,0.179446366038545,3.94858732308234e-69
"YER091C-A",7.7622886325383,1.41701550465011,0.591307958293908,0.00610672395606605
"YER092W",396.54060589138,1.05529604778978,0.101472323973535,9.48245976253392e-10
"YER093C",784.975333020384,-0.0131269744974297,0.0514269699583724,0.533123159445883
"YER093C-A",214.919996828609,-0.513676486680406,0.1116758890131,0.0763771825318606
"YER094C",4134.46937286184,0.0336398846872465,0.0749716533303492,0.50906342975658
"YER095W",2712.32366700122,1.12878961514494,0.101862881903793,1.6711237126618e-11
"YER096W",172.708199272509,-1.19425823867518,0.164680335757223,7.10906581555811e-07
"tE(UUC)E2",5.67662741996196,-0.890007241844214,0.47493501879558,0.0265160544074488
"YER097W",30.107419157404,0.813881692416583,0.213623961454467,0.00728065978256671
"YER098W",608.450935824303,-0.41297494387975,0.112509866155923,0.185381412507055
"YER099C",961.52631108947,0.516627518368525,0.0475782903671347,0.0556181261687626
"YER100W",1574.47425242712,-0.947909604081719,0.0487866656086894,0
"YER101C",461.738965384531,0.271376595623989,0.108432020766645,0.330452204105297
"YER102W",3366.58198031767,0.55414921227493,0.200823279811492,0.0623903932878994
"YER103W",11881.1249172019,-2.29486319858101,0.0905387391168085,0
"YER104W",172.789001087069,-0.39984714900585,0.110974647268826,0.205204363290336
"YER105C",1538.81519582914,0.0900525160900069,0.0691970695137603,0.503332041690722
"YER106W",42.1428934311471,-1.38963677211258,0.193558993402208,1.21288382021188e-07
"YER107C",777.308087949677,0.422201128735925,0.0610562359712006,0.251324448882969
"YER107W-A",78.3983017850096,0.710606403371242,0.161033278300919,0.0108201127040735
"YER110C",2887.37776986496,-0.410300355032186,0.183029122167869,0.145048308424868
"YER111C",937.299853907331,0.0373481845783032,0.100192107681317,0.467478636785178
"YER112W",750.78952264588,-0.701077203843137,0.0681065795925822,0.000100468072081952
"YER113C",649.317321202332,-0.0934160203739529,0.0795159590598715,0.483680010884309
"YER114C",1504.04973029371,0.516608789995898,0.0544569733124233,0.0595276830530857
"YER115C",350.980062089822,0.0806421169613424,0.0710031751310186,0.503014123331498
"YER116C",706.980102533228,0.887004764974583,0.0856440768211202,1.8803660493334e-07
"YER117W",6490.65769126973,1.48260049740066,0.19329292941249,8.42101667082725e-09
"YER118C",818.27695372379,-0.0246320390953632,0.0806230811861646,0.502695797711061
"YER119C",904.037659353635,0.98875322725793,0.166865723554492,0.000109288212909479
"YER119C-A",35.0206641087687,0.407121118243213,0.282043370291204,0.125338161490612
"YER120W",2879.18716893085,0.243193163292864,0.0599675793752521,0.457146644316995
"YER121W",89.7917647558729,-0.278742469697652,0.131216066936596,0.293025999550383
"YER122C",3834.51179657308,-0.350310699960776,0.0330979129097798,0.464632905837474
"YER123W",973.786339002226,0.190319610233923,0.061687972362365,0.481091941786394
"YER124C",2012.31504223909,-0.163809621841804,0.133411017584232,0.363420315898484
"YER125W",5215.92381008508,1.03782045658249,0.048446467076319,8.21828546119698e-31
"YER126C",2878.24843883143,-0.502864766756445,0.182560572104925,0.0865331971225008
"YER127W",1953.58065301016,-0.0242963260569331,0.158789345827953,0.396646176298405
"YER128W",241.923952154764,-0.495467669528785,0.0893051127285799,0.0911731841681644
"YER129W",1329.20678074226,-0.0249174056740916,0.0646014636319472,0.522058365132966
"YER130C",1380.36102328423,-1.17632072492213,0.0810565109431868,0
"YER131W",5749.14844478204,0.6722011672717,0.212742746347025,0.0272430262223296
"snR4",219.835439991556,0.188547714380499,0.195204088840181,0.28313136062622
"YER132C",1295.21547904791,-0.193620770095613,0.0830409339891753,0.43502753872202
"snR52",13.0212684206362,0.608669829466754,0.408700044235277,0.0627392049161571
"YER133W",4954.95576539498,-0.0960112144618623,0.0602674928113921,0.515118697366786
"tH(GUG)E2",20.5254347984903,3.33574971902942,0.359303455102073,5.00736110258471e-17
"YER133W-A",47.195790130166,-0.723494599309636,0.193792347877695,0.0135450677409969
"YER134C",343.347060885818,-0.571435496799995,0.0740925259563075,0.0199724667835321
"YER135C",8.07278258890187,0.518292519772757,0.362926532956213,0.0832263532125651
"YER136W",3472.62074835184,-0.302251548847903,0.050913456159581,0.443729117304036
"YER137C",46.8535327487428,-0.439719106129075,0.199654238276297,0.12231303560927
"SCR1",7062.82506472811,1.10492789128039,0.544232192000072,0.0147029048707477
"YER138C",162.674879882224,-1.71151925029897,0.298617501415846,1.55645610198465e-06
"YER138W-A",27.1173662813718,-1.41142071014578,0.250536721863797,7.37330446307691e-06
"YER139C",214.526010178801,-0.264860458094484,0.0939766833747146,0.361604893725215
"YER140W",359.890518079308,-0.177479661634102,0.0757588249330099,0.456196121262184
"YER141W",2603.76098352105,-0.383819385594235,0.0462030007044189,0.362513807952838
"YER142C",605.054554084615,-1.73879087524532,0.199791621716088,1.28103455288954e-11
"YER143W",3312.78920887782,-1.98762686686523,0.102490010534517,0
"YER144C",1265.9664548759,0.865459861205698,0.0488718513051432,1.47975649959825e-15
"YER145C",1394.05393926232,-0.446980765207067,0.073439081989422,0.177650493748849
"YER145C-A",7.60357974978788,0.892067023735007,0.402198110671384,0.0192943639448236
"YER146W",6.57069015599769,-0.360300280231104,0.391965939268333,0.128239448899786
"YER147C",936.17375094773,0.692638938630154,0.0642560201781457,8.27812924049748e-05
"YER147C-A",419.64706936113,0.0703820092552969,0.091628457475634,0.470925953374097
"YER148W",731.023318611904,-0.187856354781307,0.0777916949829068,0.449350605690929
"YER149C",417.543157826434,-0.567773803779352,0.0652816518467537,0.017177387637897
"YER150W",1523.65253152415,-0.749330438511663,0.101742164293356,0.000566825325159837
"tV(AAC)E2",1.77799761486042,1.92049445435998,1.41114728818388,0.0183932108079541
"YER151C",2728.03885538318,-0.228629705258046,0.0788617812521157,0.423494806712442
"YER152C",1179.54154583671,1.32775222148944,0.0758171191192136,3.7543655093984e-30
"YER152W-A",6.07017764755792,0.450636625929982,0.421881769641021,0.0993544462972352
"YER153C",288.416776912919,1.1894831458484,0.106512416294571,2.26567737086244e-12
"YER154W",1613.86816024146,0.535185983741627,0.110709933677597,0.0581694597799089
"YER155C",3085.84892416403,-0.908483542668644,0.0827819602176973,2.23560328294412e-08
"YER156C",2097.89439874419,-0.0570718305549539,0.122403952293314,0.430991470938937
"YER157W",720.907476377248,-0.388355688017309,0.0663632769052614,0.292421413905152
"YER158C",831.74526615323,-0.364130548305958,0.0981151607448715,0.262339804106086
"YER158W-A",42.1079614558092,1.28144089413784,0.201431169785215,2.99252554490695e-06
"YER159C",2420.15212018914,-1.20478255326662,0.0687587842280183,0
"tR(ACG)E",2.40786361446088,1.20326016513211,0.779352851880222,0.0221710784604391
"YER160C",120.209334307431,-1.008478113927,0.262971768842547,0.0025043245960876
"YER161C",1993.02684180442,-0.675531591179981,0.0476935108913069,6.30073295471728e-06
"YER162C",1249.60610271949,-0.369794019966961,0.0886687937607587,0.270607813319515
"YER163C",755.859068592397,0.158825312691661,0.0787272917140267,0.459226148279309
"YER164W",2346.72406452431,0.119240473090897,0.0496035602070471,0.52483709556824
"YER165W",13905.1650078162,0.532588232531099,0.15957223323989,0.0682036293132091
"YER165C-A",37.6418404929432,0.128263403301086,0.22258629218057,0.290298804590971
"YER166W",2238.24483755912,0.410516668738985,0.0519525758838817,0.295591149631049
"YER167W",1912.80796706195,-0.220303514607886,0.0966165300741057,0.388229393244099
"YER168C",823.177149266281,-0.00266206797551758,0.0577466969012866,0.533193334831507
"YER169W",1569.34095702384,0.710079274718503,0.066605066749728,4.66671272500932e-05
"YER170W",338.745396594206,-0.701314828048994,0.0952033319210054,0.00163773439222952
"YER171W",731.293749726326,0.0277362540795435,0.06748953298869,0.518874555636566
"YER172C",1455.43446867419,-0.204335315497472,0.0595507703373278,0.47926480179322
"YER173W",357.511307928076,0.173505695955602,0.065496880837487,0.48013647048582
"YER174C",700.65109884999,-0.73548153961586,0.0697537976534334,2.02724860915059e-05
"YER175C",695.694388895891,-0.1116815928693,0.175175351562919,0.339779473130183
"YER175W-A",18.548583642058,0.357418977130687,0.258078526491846,0.151244443515933
